sequence_id	protein_count	time	method
189873.SAMN05230121	6981	192.13	hmmsearch
1898742.SAMN05736483	3276	116.43	hmmsearch
1898743.SAMN05736487	3495	116.41	hmmsearch
1899017.SAMN05425469	1772	91.58	hmmsearch
189918.SAMN02598356	5460	160.71	hmmsearch
1899350.SAMN05767953	4352	141.35	hmmsearch
190148.SAMN05230119	7430	193.02	hmmsearch
190192.SAMN02603235	1687	82.99	hmmsearch
1901.SAMN05392246	5410	173.44	hmmsearch
1902299.SAMN05513440	4128	92.43	hmmsearch
1902579.SAMN05773104	1685	82.09	hmmsearch
190304.SAMN02603417	2067	100.75	hmmsearch
1903117.SAMN05786344	5511	164.36	hmmsearch
1903180.SAMN05761788	4292	140.21	hmmsearch
1903181.SAMN05770050	2167	92.26	hmmsearch
1903186.SAMN06245905	3698	125.58	hmmsearch
1903261.SAMEA47265418	2967	116.5	hmmsearch
1903262.SAMEA4523114	4200	149.05	hmmsearch
1903263.SAMEA4519295	2568	97.65	hmmsearch
1903686.SAMN06240847	2132	97.68	hmmsearch
1903952.SAMN05792409	5467	170.84	hmmsearch
1904462.SAMN05804953	3796	127.33	hmmsearch
1904640.SAMN05821296	4406	147.16	hmmsearch
1904807.SAMN05826124	8085	218.16	hmmsearch
190485.SAMN02603845	4181	143.42	hmmsearch
1904944.SAMN05818440	3683	127.51	hmmsearch
1904962.SAMN05830217	3245	113.37	hmmsearch
1904965.SAMN05830211	3756	105.93	hmmsearch
1904966.SAMN05830209	2650	92.18	hmmsearch
1904969.SAMN05830213	4098	120.78	hmmsearch
1905358.SAMN05827319	4741	147.85	hmmsearch
1905359.SAMN05827322	8908	277.32	hmmsearch
1905847.SAMN05854879	3515	117.34	hmmsearch
1905.SAMN02645344	6991	205.77	hmmsearch
1906137.SAMN05890510	1789	89.61	hmmsearch
1906157.SAMN05890506	4596	161.95	hmmsearch
1906166.SAMN05890507	1812	83.16	hmmsearch
1906167.SAMN05890511	2197	100.62	hmmsearch
1906246.SAMD00064366	2719	98.23	hmmsearch
1906324.SAMN05860611	2773	111.96	hmmsearch
1906333.SAMN05859799	2008	101.98	hmmsearch
1906334.SAMN05859800	2092	103.61	hmmsearch
1906738.SAMN05826286	3467	115.74	hmmsearch
1906740.SAMN05861226	5763	162.18	hmmsearch
1906741.SAMN05862066	3444	113.71	hmmsearch
1906742.SAMN05862067	3113	116.91	hmmsearch
1906744.SAMN05858751	2001	100.06	hmmsearch
1906745.SAMN05860832	1883	95.4	hmmsearch
1906745.SAMN05892258	2454	96.24	hmmsearch
1906.SAMN02777962	6179	189.26	hmmsearch
190721.SAMN03795175	5758	159.56	hmmsearch
1907390.SAMN05880545	3173	118.15	hmmsearch
1907397.SAMN05880574	2785	106.36	hmmsearch
1907398.SAMN05880573	4164	141.81	hmmsearch
1907403.SAMN05880557	5195	165.68	hmmsearch
1907408.SAMN05880592	4427	135.18	hmmsearch
1907413.SAMN05880561	4592	140.03	hmmsearch
1907415.SAMN05880593	5775	168.29	hmmsearch
1907416.SAMN05880558	3955	138.04	hmmsearch
1907658.SAMEA4555867	3407	131.57	hmmsearch
1907659.SAMEA4555082	2796	113.74	hmmsearch
1907666.SAMEA4504211	5409	153.98	hmmsearch
1907766.SAMN03650284	3982	138.5	hmmsearch
1907939.SAMN05898504	2250	99.79	hmmsearch
1907941.SAMN05898119	2973	117.99	hmmsearch
1907.SAMN03031338	6398	191.46	hmmsearch
1908205.SAMN05897976	5898	174.11	hmmsearch
1908257.SAMN05892226	2282	99.83	hmmsearch
1908258.SAMN05892232	1854	92.35	hmmsearch
1908260.SAMN05892255	2204	98.85	hmmsearch
1908264.SAMN05892282	2156	99.87	hmmsearch
1908266.SAMN05892294	2272	100.78	hmmsearch
1908266.SAMN05892295	2276	98.5	hmmsearch
1908389.SAMN06187576	4630	159.69	hmmsearch
1908520.SAMEA4516761	2046	99.49	hmmsearch
1908525.SAMN05901964	2145	102.98	hmmsearch
1908540.SAMN05905573	2215	110.46	hmmsearch
190893.SAMN05327862	4691	154.32	hmmsearch
1909395.SAMN05912833	11340	294.37	hmmsearch
1909671.SAMEA4555823	2262	97.91	hmmsearch
1909732.SAMN05913382	2838	110.2	hmmsearch
1909734.SAMN05915834	3572	119.88	hmmsearch
190974.SAMN05216439	1842	86.71	hmmsearch
1910958.SAMN05915836	1925	81.91	hmmsearch
1911586.SAMN05920238	2552	102.38	hmmsearch
1911587.SAMN05920239	4013	139.1	hmmsearch
1911682.SAMN06309550	3989	149.83	hmmsearch
1911687.SAMN05928260	657	53.51	hmmsearch
1911907.SAMN05928258	942	89.76	hmmsearch
1911.SAMN05293542	5835	181.23	hmmsearch
1912092.SAMN05928556	3863	125.29	hmmsearch
1912139.SAMN05931236	3764	139.64	hmmsearch
1912213.SAMN05933571	5075	160.6	hmmsearch
1912214.SAMN05934587	4672	140.44	hmmsearch
1912795.SAMN05938308	1715	102.98	hmmsearch
1912856.SAMEA2681676	1541	79.39	hmmsearch
191292.SAMN03486836	4988	160.53	hmmsearch
1912961.SAMN05942569	7339	211.76	hmmsearch
1912.SAMN05935554	10036	285.96	hmmsearch
1913078.SAMN05942614	4391	141.32	hmmsearch
1913445.SAMN05928540	3249	120.41	hmmsearch
1913576.SAMN05945145	4303	138.04	hmmsearch
1913577.SAMN05945920	2604	108.81	hmmsearch
1913578.SAMN05945924	2359	97.42	hmmsearch
1914305.SAMN05954263	1617	84.54	hmmsearch
1914408.SAMN06174327	2868	104.33	hmmsearch
1914963.SAMN04423148	3614	129.82	hmmsearch
1914994.SAMN05970538	4283	150.03	hmmsearch
1915004.SAMN05969983	1959	99.37	hmmsearch
1915074.SAMN05967815	2894	106.22	hmmsearch
1915077.SAMN05969897	3409	114.65	hmmsearch
1915078.SAMN05969900	3643	118.74	hmmsearch
1915316.SAMN05972056	3799	125.21	hmmsearch
1915400.SAMN02803977	6346	182.67	hmmsearch
1915.SAMN05335414	8590	241.79	hmmsearch
191610.SAMN02911287	1533	75.88	hmmsearch
1916320.SAMN05904580	1655	84.89	hmmsearch
1916322.SAMN05904540	1804	91.81	hmmsearch
1916956.SAMN06006676	2651	88.4	hmmsearch
1917143.SAMD00066058	6522	185.63	hmmsearch
1917157.SAMN05991975	3713	139.68	hmmsearch
1917158.SAMN05992015	3460	128.66	hmmsearch
1917163.SAMN06007749	4823	160.48	hmmsearch
1917164.SAMN06007764	3829	138.62	hmmsearch
1917165.SAMN06007765	3826	139.85	hmmsearch
1917463.SAMN06008049	2479	95.04	hmmsearch
1917485.SAMN06013870	3617	118.51	hmmsearch
1917528.SAMN06013566	2509	89.48	hmmsearch
191770.SAMN04488013	2399	99.64	hmmsearch
1917878.SAMEA48260668	2885	113.82	hmmsearch
1917883.SAMEA18121918	3399	131.13	hmmsearch
1917887.SAMEA18123418	3804	144.5	hmmsearch
1918496.SAMN06018808	2264	96.23	hmmsearch
1918497.SAMN06018871	1761	91.65	hmmsearch
1918502.SAMN06019039	2989	119.47	hmmsearch
1918507.SAMN06018735	2935	117.2	hmmsearch
1918508.SAMN06018848	2557	101.27	hmmsearch
1918945.SAMEA26613418	4519	145.73	hmmsearch
1918946.SAMEA26629168	3330	123.62	hmmsearch
1918948.SAMN06016300	3238	120.58	hmmsearch
1918949.SAMN06016298	2305	95.17	hmmsearch
1919273.SAMN06016028	1757	80.13	hmmsearch
1919279.SAMN05981169	3573	120.09	hmmsearch
1919280.SAMN05981170	3366	105.29	hmmsearch
1920190.SAMN06020410	10056	316.83	hmmsearch
1920419.SAMN05991844	3494	120.63	hmmsearch
1920421.SAMN05929610	8122	233.87	hmmsearch
1920422.SAMN05929616	5977	194.96	hmmsearch
1920490.SAMN06036084	5426	161.41	hmmsearch
1920636.SAMN06041133	4706	142.37	hmmsearch
1920667.SAMN06011242	5695	163.89	hmmsearch
1920883.SAMN06046509	2889	104.33	hmmsearch
1920889.SAMN05792587	3667	122.09	hmmsearch
1921010.SAMD00053330	2417	97.39	hmmsearch
1921144.SAMN05929609	5483	167.24	hmmsearch
1921421.SAMN02603868	3545	113.79	hmmsearch
1921510.SAMN06050156	3378	105.36	hmmsearch
1921549.SAMEA4560776	378	30.73	hmmsearch
1921764.SAMN06062064	1674	93.06	hmmsearch
1921803.SAMN05890686	4392	147.33	hmmsearch
1922217.SAMEA4560778	666	58.59	hmmsearch
192222.SAMEA1705929	1624	81.84	hmmsearch
1922337.SAMN06074267	5141	167.89	hmmsearch
192421.SAMN05366382	3106	116.39	hmmsearch
192421.SAMN06309415	3543	113.91	hmmsearch
1924269.SAMN06094650	2530	104.88	hmmsearch
1924286.SAMN06061932	1795	77.09	hmmsearch
1924934.SAMN05991021	2356	105.29	hmmsearch
1925020.SAMN06102001	4219	140.06	hmmsearch
1925589.SAMN06111205	3454	119.98	hmmsearch
1925591.SAMN05823501	4978	164.56	hmmsearch
1925762.SAMN06187575	4161	149.27	hmmsearch
1926277.SAMEA48421918	4301	137.04	hmmsearch
1926278.SAMEA48511168	5074	164.4	hmmsearch
1926280.SAMEA49089418	4332	137.37	hmmsearch
1926284.SAMEA49226668	2036	109.81	hmmsearch
1926285.SAMEA89867668	4298	142.33	hmmsearch
1926286.SAMEA88387168	4173	138.58	hmmsearch
1926478.SAMN06020701	2606	109.69	hmmsearch
1926479.SAMN06020700	2543	109.26	hmmsearch
1926494.SAMN06114787	6414	182.3	hmmsearch
1926588.SAMN05929630	6519	193.58	hmmsearch
1926599.SAMD00068889	2805	106.56	hmmsearch
1926878.SAMN06141630	6586	193.05	hmmsearch
1926881.SAMN06127491	4598	140.12	hmmsearch
1927122.SAMD00069265	1660	83.75	hmmsearch
1927124.SAMN06064228	7423	200.45	hmmsearch
192814.SAMEA87354418	3964	132.26	hmmsearch
192843.SAMN06213942	4048	136.26	hmmsearch
1928617.SAMN06140743	5042	156.55	hmmsearch
1928762.SAMN06145967	3555	124.51	hmmsearch
192903.SAMN04488513	4182	152.48	hmmsearch
192904.SAMN04488514	4960	176.04	hmmsearch
1929465.SAMN06142981	4038	143.77	hmmsearch
192.SAMN02644441	2763	101.26	hmmsearch
1930000.SAMN06140822	1970	97.99	hmmsearch
1930002.SAMN06140837	2681	119.25	hmmsearch
1930004.SAMN06140840	1877	91.61	hmmsearch
1930012.SAMN06140808	2749	103.06	hmmsearch
1930013.SAMN06140814	2024	98.13	hmmsearch
1930015.SAMN06140824	3161	124.23	hmmsearch
1930016.SAMN06140825	1415	86.8	hmmsearch
1930019.SAMN06140835	1802	88.18	hmmsearch
1930020.SAMN06140841	1705	86.32	hmmsearch
1930251.SAMN06174326	2933	122.22	hmmsearch
1930532.SAMN06394991	4574	139.63	hmmsearch
1930546.SAMN04623210	3147	118.98	hmmsearch
1930849.SAMN06190135	2499	102.17	hmmsearch
1930.SAMN02927997	8097	229.76	hmmsearch
1931241.SAMN06197296	3648	127.28	hmmsearch
1931274.SAMN06192247	2282	97.25	hmmsearch
1932360.SAMN06205239	3400	114.43	hmmsearch
1932366.SAMN04018715	5056	153.97	hmmsearch
1933035.SAMN06212649	3641	115.89	hmmsearch
1933220.SAMN06212354	5103	172.63	hmmsearch
1933777.SAMN06213903	3460	115.71	hmmsearch
1933778.SAMN06213933	8738	239.18	hmmsearch
1933779.SAMN06213936	10168	284.41	hmmsearch
1933817.SAMN06213931	7441	203.27	hmmsearch
1933868.SAMN06215933	4759	161.54	hmmsearch
1933880.SAMN03840760	3470	119.75	hmmsearch
1933903.SAMN06213865	1565	77.06	hmmsearch
1933904.SAMN06213866	1526	77.11	hmmsearch
1933906.SAMN06213868	1282	78.71	hmmsearch
1933912.SAMN06213874	1395	75.29	hmmsearch
1934255.SAMN06219543	3012	103.4	hmmsearch
1934309.SAMN06220072	5216	169.56	hmmsearch
193461.SAMN02645331	8589	234.58	hmmsearch
193462.SAMN05370045	6575	190.51	hmmsearch
1934979.SAMN06226339	2230	90.87	hmmsearch
1934984.SAMN06226344	2515	92.44	hmmsearch
1934988.SAMN06226348	2584	93.68	hmmsearch
1934992.SAMN06226352	1808	80.23	hmmsearch
1934994.SAMN06226354	2146	90.26	hmmsearch
1934996.SAMN06226356	2617	95.03	hmmsearch
1934998.SAMN06226358	1804	86.02	hmmsearch
1935003.SAMN06226319	2563	98.75	hmmsearch
1935016.SAMN06226359	2343	89.77	hmmsearch
1935047.SAMN06226371	1633	77.44	hmmsearch
1935049.SAMN06226373	1823	85.63	hmmsearch
1935102.SAMN06226365	1877	84.96	hmmsearch
1935106.SAMN06226369	1714	78.4	hmmsearch
1935107.SAMN06226394	2189	103.52	hmmsearch
1935108.SAMN06226395	2352	108.65	hmmsearch
1935110.SAMN06226397	2485	110.11	hmmsearch
1935119.SAMN06226328	1857	83.04	hmmsearch
1935120.SAMN06226330	1720	79.55	hmmsearch
1935123.SAMN06226389	1937	102.34	hmmsearch
1935129.SAMN06226335	2245	100.23	hmmsearch
1935136.SAMN06226414	3768	127.19	hmmsearch
1935139.SAMN06226338	1627	75.22	hmmsearch
1935140.SAMN06226336	1521	70.53	hmmsearch
1935142.SAMN06226398	2012	100.76	hmmsearch
1935146.SAMN06226402	2309	102.64	hmmsearch
1935147.SAMN06226403	2076	102.92	hmmsearch
1935149.SAMN06226405	1916	94.07	hmmsearch
1935.SAMN06323808	6571	197.22	hmmsearch
1936003.SAMN06284947	3493	136.13	hmmsearch
1936025.SAMN05878524	4139	139.17	hmmsearch
1936029.SAMN06187687	5813	169.74	hmmsearch
1936063.SAMEA103975582	3931	130.36	hmmsearch
1936080.SAMN06236788	2948	123.72	hmmsearch
1936081.SAMN06236790	3170	129.26	hmmsearch
1938600.SAMN02260218	4461	136.71	hmmsearch
1938604.SAMN06256473	3296	123.13	hmmsearch
1938605.SAMN06256474	3403	107.47	hmmsearch
1938607.SAMN06263770	3780	123.44	hmmsearch
1938608.SAMN06263771	3829	122.75	hmmsearch
1938609.SAMN06263772	4674	155.66	hmmsearch
1938741.SAMN06272721	4475	139.91	hmmsearch
1938756.SAMN06272759	4451	133.53	hmmsearch
1938817.SAMN06296008	2758	104.08	hmmsearch
1938898.SAMN05720473	2814	126.31	hmmsearch
1938.SAMN02900584	8536	231.32	hmmsearch
193.SAMN02982994	6669	196.63	hmmsearch
1940240.SAMN06322269	2748	103.27	hmmsearch
1940241.SAMN06275483	5581	162.34	hmmsearch
1940790.SAMN06284442	2282	114.52	hmmsearch
1941349.SAMN06284595	2371	119.69	hmmsearch
194197.SAMN06212708	2551	94.6	hmmsearch
1943579.SAMN06249574	3130	125.26	hmmsearch
1943580.SAMN06283951	2383	94.61	hmmsearch
1943582.SAMN02745638	1416	67.65	hmmsearch
1943632.SAMN06235001	6197	187.94	hmmsearch
1943.SAMN04193353	8501	231.42	hmmsearch
1944133.SAMN06289802	4288	135.09	hmmsearch
194439.SAMN02604006	2255	87.6	hmmsearch
1944639.SAMEA103910976	3054	116.5	hmmsearch
1944646.SAMEA103910411	1224	92.12	hmmsearch
1945512.SAMN06291465	3906	145.52	hmmsearch
1945520.SAMEA79693918	2458	107.14	hmmsearch
1945521.SAMEA79694668	2337	105.73	hmmsearch
1945662.SAMN06289119	2667	96.2	hmmsearch
1945854.SAMN06293018	3554	123.91	hmmsearch
1945855.SAMN06293017	3692	124.99	hmmsearch
1945856.SAMN06293016	3482	121.49	hmmsearch
1945857.SAMN06293015	3839	127.1	hmmsearch
1945858.SAMN06293014	3396	120.2	hmmsearch
1945859.SAMN06293013	3235	124.77	hmmsearch
1945860.SAMN06293012	3323	120.56	hmmsearch
1945861.SAMN06293010	6325	176.98	hmmsearch
1945862.SAMN06293009	3621	130.51	hmmsearch
1945863.SAMN06293008	4443	148.75	hmmsearch
1945864.SAMN06292983	5141	157.81	hmmsearch
1945890.SAMN06298214	1931	102.89	hmmsearch
1945891.SAMN06298215	1918	106.45	hmmsearch
194867.SAMN02470959	3747	122.45	hmmsearch
194963.SAMN04160749	3635	114.48	hmmsearch
195064.SAMN05421721	2418	100.19	hmmsearch
195103.SAMN02604008	2876	117.86	hmmsearch
195105.SAMN02687979	3806	119.55	hmmsearch
195250.SAMN02261338	4546	141.76	hmmsearch
195253.SAMN02261337	3513	112.47	hmmsearch
1954237.SAMN06309877	3462	113.84	hmmsearch
1955065.SAMN06311458	7720	212.21	hmmsearch
195522.SAMN03081537	2236	95.47	hmmsearch
1955422.SAMN06315041	4909	163.97	hmmsearch
1955620.SAMN06315040	4795	157.58	hmmsearch
1955698.SAMN06318587	4131	131.85	hmmsearch
1955701.SAMN06319294	5631	181.55	hmmsearch
1956161.SAMN06287783	1448	76.29	hmmsearch
1956165.SAMN06288068	957	96.11	hmmsearch
1956166.SAMN06288092	1654	75.38	hmmsearch
1956173.SAMN06288075	1285	77.4	hmmsearch
1957.SAMN02645221	6212	186.24	hmmsearch
1957.SAMN02645383	7128	217.05	hmmsearch
195801.SAMN02645287	10304	179.63	hmmsearch
1958780.SAMEA103970044	2641	99.35	hmmsearch
195913.SAMN04488004	3976	130.3	hmmsearch
195.SAMEA3683212	1813	89.06	hmmsearch
195.SAMN04271271	2155	92.46	hmmsearch
1960827.SAMN06340226	6769	196.16	hmmsearch
1960879.SAMN06235086	5975	177.05	hmmsearch
1960940.SAMN06344897	3177	117.61	hmmsearch
1961091.SAMN06345451	1673	65.28	hmmsearch
1961094.SAMN06345454	1551	61.18	hmmsearch
1961100.SAMN06342765	2550	102.93	hmmsearch
1961101.SAMN06342766	2581	105.46	hmmsearch
1961105.SAMN06342771	3456	133.18	hmmsearch
1961107.SAMN06342775	950	89.59	hmmsearch
1961108.SAMN06342773	3240	127.47	hmmsearch
1961110.SAMN06342764	3101	129.24	hmmsearch
1961113.SAMN06342761	2721	105.42	hmmsearch
1961114.SAMN06342762	3008	118.86	hmmsearch
196162.SAMN02598280	4645	143.8	hmmsearch
196164.SAMD00061103	2942	115.79	hmmsearch
1962155.SAMN06368464	4456	138.84	hmmsearch
1962177.SAMN06350640	4011	133.0	hmmsearch
1962178.SAMN06350653	3073	115.23	hmmsearch
1962264.SAMN06210484	4183	147.5	hmmsearch
196367.SAMN02799706	9153	243.43	hmmsearch
1963862.SAMN06461300	3763	135.35	hmmsearch
1963.SAMN04193347	9722	250.69	hmmsearch
1964383.SAMEA103910486	2649	105.22	hmmsearch
1964449.SAMN06464033	8085	220.28	hmmsearch
196490.SAMN02440842	8314	213.31	hmmsearch
1965358.SAMEA103981411	3700	123.18	hmmsearch
196627.SAMEA3138338	3057	116.85	hmmsearch
1968522.SAMN06561839	2122	96.08	hmmsearch
1968527.SAMN06560473	758	77.53	hmmsearch
1968528.SAMN06560474	928	87.43	hmmsearch
1968.SAMN02645247	9006	247.58	hmmsearch
1969111.SAMN06349019	7077	216.29	hmmsearch
1969733.SAMN06608517	3264	121.32	hmmsearch
1970199.SAMN06622702	4096	149.52	hmmsearch
1970471.SAMN05603544	2511	97.68	hmmsearch
1970769.SAMN06624595	697	69.43	hmmsearch
1970772.SAMN06624654	2366	106.19	hmmsearch
1970780.SAMN06624686	1213	86.78	hmmsearch
1970781.SAMN06624697	1976	97.69	hmmsearch
1970783.SAMN06624653	1695	83.15	hmmsearch
1971621.SAMN06628321	1783	77.23	hmmsearch
1971624.SAMN06628328	3092	122.12	hmmsearch
1971627.SAMN06628329	2157	97.73	hmmsearch
1971629.SAMN06628302	2883	109.74	hmmsearch
1971633.SAMN06628309	2169	95.23	hmmsearch
1971638.SAMN06628310	1666	97.8	hmmsearch
1971726.SAMN06638386	2879	141.2	hmmsearch
1971727.SAMN06638387	2998	121.37	hmmsearch
1972192.SAMN06640690	1887	94.34	hmmsearch
197221.SAMD00061106	2475	99.79	hmmsearch
1972460.SAMN06638406	3339	128.28	hmmsearch
1974213.SAMN06619775	2006	96.77	hmmsearch
197461.SAMN04589125	3634	125.44	hmmsearch
197479.SAMN05589748	3404	129.49	hmmsearch
1975722.SAMN06680021	3833	133.91	hmmsearch
1977864.SAMN06562974	1243	83.12	hmmsearch
1977865.SAMN06562975	1386	77.13	hmmsearch
1977874.SAMN06641962	3455	118.27	hmmsearch
1977875.SAMN06641963	2802	107.27	hmmsearch
1977876.SAMN06641964	3352	116.77	hmmsearch
1977877.SAMN06641965	3108	118.8	hmmsearch
1977878.SAMN06641966	3131	117.52	hmmsearch
1977880.SAMN06641968	3106	117.08	hmmsearch
1977881.SAMN06641969	2714	104.13	hmmsearch
1977882.SAMN06641970	2795	107.67	hmmsearch
1977883.SAMN06641971	3016	119.78	hmmsearch
1977884.SAMN06641972	3623	121.14	hmmsearch
1977912.SAMN06670196	3343	113.8	hmmsearch
1978339.SAMN06351224	4493	143.97	hmmsearch
1978342.SAMN06703189	3989	139.32	hmmsearch
1978549.SAMN06702727	3477	114.62	hmmsearch
1978759.SAMN06189373	4311	146.93	hmmsearch
1978760.SAMN06189372	2173	96.47	hmmsearch
1978762.SAMN06189370	2911	103.73	hmmsearch
1978763.SAMN06189369	2705	97.95	hmmsearch
1978764.SAMN06189317	2804	96.27	hmmsearch
1978765.SAMN06189318	3845	122.84	hmmsearch
1980001.SAMN06758758	3687	126.96	hmmsearch
198092.SAMN02745194	5027	157.52	hmmsearch
1981054.SAMN06765959	4684	148.94	hmmsearch
198107.SAMN03342159	4719	149.91	hmmsearch
1981171.SAMN04562490	992	91.39	hmmsearch
1981173.SAMN06767451	4273	132.03	hmmsearch
1981685.SAMN06771389	5478	165.73	hmmsearch
1981712.SAMN06771362	5461	169.87	hmmsearch
198252.SAMEA3368553	1199	80.32	hmmsearch
198252.SAMEA3368557	1075	85.71	hmmsearch
198252.SAMEA3368559	820	80.33	hmmsearch
198252.SAMEA3368560	1009	90.1	hmmsearch
198252.SAMEA3368562	947	89.52	hmmsearch
198252.SAMEA3368565	1069	91.32	hmmsearch
198252.SAMEA3368566	915	87.24	hmmsearch
198252.SAMEA3368568	622	54.34	hmmsearch
198252.SAMEA3368570	1072	86.64	hmmsearch
198252.SAMEA3368571	1025	91.91	hmmsearch
198252.SAMEA3368572	1065	93.33	hmmsearch
198312.SAMN02745193	2811	103.69	hmmsearch
198467.SAMN03121471	2769	110.38	hmmsearch
1985169.SAMN06840507	4194	137.18	hmmsearch
1985170.SAMN06840508	2952	114.62	hmmsearch
1985171.SAMN06840509	2909	107.74	hmmsearch
1985172.SAMN06840510	3925	132.14	hmmsearch
1985173.SAMN06840505	3056	124.01	hmmsearch
1985174.SAMN06840506	3527	125.8	hmmsearch
198616.SAMN05216193	5171	168.81	hmmsearch
198620.SAMN05017671	5240	166.28	hmmsearch
198628.SAMN02603422	4549	140.18	hmmsearch
1987383.SAMN04634043	2669	111.28	hmmsearch
1987385.SAMN04633997	2852	112.72	hmmsearch
198804.SAMN02604269	545	46.14	hmmsearch
198822.SAMN03777306	2325	90.51	hmmsearch
199136.SAMEA3249780	3161	120.15	hmmsearch
1993.SAMN04489713	9401	248.96	hmmsearch
199441.SAMN06317781	4535	128.49	hmmsearch
1996.SAMD00035249	8493	222.55	hmmsearch
1996.SAMN02645266	6803	193.56	hmmsearch
199.SAMN03291872	1869	88.19	hmmsearch
199.SAMN03342362	1749	85.37	hmmsearch
199.SAMN03457017	1804	86.7	hmmsearch
199.SAMN04577765	1782	86.58	hmmsearch
199.SAMN04589112	1680	78.74	hmmsearch
199.SAMN04589935	1749	85.66	hmmsearch
200120.SAMN05216420	2898	103.17	hmmsearch
200126.SAMN05421754	3133	111.58	hmmsearch
2002.SAMN02645242	8579	220.73	hmmsearch
200378.SAMN05216553	8033	226.05	hmmsearch
200904.SAMEA103520668	3558	118.49	hmmsearch
200991.SAMN04325379	3386	116.34	hmmsearch
2017.SAMN05444320	6536	183.46	hmmsearch
201973.SAMN04488025	3237	114.13	hmmsearch
201.SAMN03580996	1490	80.0	hmmsearch
202752.SAMN02953498	2825	109.67	hmmsearch
202789.SAMEA3538285	1755	90.92	hmmsearch
202947.SAMN02781117	2171	109.03	hmmsearch
202950.SAMD00019871	3290	123.62	hmmsearch
202951.SAMD00019873	3097	119.23	hmmsearch
202952.SAMD00018637	4066	136.87	hmmsearch
202954.SAMD00019897	3858	128.2	hmmsearch
202955.SAMD00019899	3448	120.13	hmmsearch
202956.SAMN05860603	2634	103.58	hmmsearch
202.SAMN02690697	1514	75.13	hmmsearch
203119.SAMN02598481	3173	135.27	hmmsearch
203122.SAMN02598483	4007	157.27	hmmsearch
203123.SAMN02598484	1691	81.33	hmmsearch
203124.SAMN02598485	4451	168.73	hmmsearch
203267.SAMN02603248	808	77.86	hmmsearch
203275.SAMN02604009	3001	117.87	hmmsearch
2033.SAMN03401344	3451	117.72	hmmsearch
2033.SAMN03401348	3555	114.31	hmmsearch
2035.SAMN03267955	2997	112.54	hmmsearch
2036.SAMN03401342	3040	111.69	hmmsearch
203907.SAMEA3138247	583	54.47	hmmsearch
2041.SAMN03701813	3124	112.0	hmmsearch
204536.SAMN02604030	1725	89.52	hmmsearch
2045.SAMN03009415	5427	156.86	hmmsearch
204669.SAMN02598354	4777	163.96	hmmsearch
204773.SAMEA3138226	3283	113.16	hmmsearch
204799.SAMN05348542	4245	136.47	hmmsearch
2047.SAMN02954007	2025	99.45	hmmsearch
2055.SAMN05417667	4939	163.13	hmmsearch
205918.SAMN02604347	5089	174.0	hmmsearch
205920.SAMN02604010	1105	81.21	hmmsearch
205922.SAMN02598267	5722	176.28	hmmsearch
206042.SAMD00051357	4297	151.55	hmmsearch
206403.SAMN03494311	2092	98.71	hmmsearch
2064.SAMN03324877	5916	171.59	hmmsearch
206506.SAMN03573805	3257	122.06	hmmsearch
206665.SAMN04488516	2052	101.53	hmmsearch
206672.SAMN02603675	1727	95.24	hmmsearch
207340.SAMN04169051	4213	133.79	hmmsearch
2074.SAMN02645304	7500	203.45	hmmsearch
2074.SAMN05722966	6860	189.46	hmmsearch
207559.SAMN02598492	3258	119.29	hmmsearch
207949.SAMN02436132	3314	125.33	hmmsearch
207954.SAMN02436143	3688	127.18	hmmsearch
208223.SAMN06219867	4151	140.14	hmmsearch
208224.SAMN05787337	4175	140.15	hmmsearch
208435.SAMN02604013	2124	94.79	hmmsearch
208439.SAMN02836828	8296	225.22	hmmsearch
208445.SAMN04489727	9314	255.05	hmmsearch
208480.SAMN02910418	2374	98.1	hmmsearch
208480.SAMN06092712	2409	96.57	hmmsearch
208596.SAMN02603266	2420	101.25	hmmsearch
209389.SAMN04633494	4843	137.4	hmmsearch
2094.SAMD00020876	518	60.86	hmmsearch
209880.SAMN02910343	1538	79.03	hmmsearch
210007.SAMN02604090	1962	95.2	hmmsearch
2100.SAMN05467877	698	79.81	hmmsearch
210.SAMN02731779	1458	81.71	hmmsearch
210.SAMN02731783	1477	82.63	hmmsearch
210.SAMN02731784	1393	85.84	hmmsearch
210.SAMN06250733	1476	80.32	hmmsearch
211114.SAMN04489726	7734	215.93	hmmsearch
211165.SAMN02469883	6768	192.43	hmmsearch
2113.SAMN02708703	611	80.96	hmmsearch
