sequence_id	protein_count	time	method
1234409.SAMN02469835	1197	91.99	hmmsearch
1234555.SAMN04488119	3014	126.62	hmmsearch
1234595.SAMN02472131	3058	119.96	hmmsearch
1234671.SAMD00008625	3590	103.75	hmmsearch
1234679.SAMEA2272423	3581	124.14	hmmsearch
1235279.SAMN02469443	3169	122.31	hmmsearch
1235591.SAMN06886414	5632	171.83	hmmsearch
1235755.SAMN02470212	2694	113.91	hmmsearch
1235788.SAMN01730986	4574	168.92	hmmsearch
1235790.SAMN01730989	3778	143.73	hmmsearch
1235792.SAMN01730992	5350	180.38	hmmsearch
1235793.SAMN01730993	4672	156.25	hmmsearch
1235794.SAMN01730995	2455	109.87	hmmsearch
1235795.SAMN01730996	4307	160.47	hmmsearch
1235796.SAMN01730998	2269	107.5	hmmsearch
1235797.SAMN01730999	4259	141.28	hmmsearch
1235798.SAMN01731000	5892	188.19	hmmsearch
1235799.SAMN01731001	4216	154.59	hmmsearch
1235800.SAMN01731002	4321	156.61	hmmsearch
1235802.SAMN01731006	6217	192.35	hmmsearch
1235813.SAMD00016596	3438	113.75	hmmsearch
1235814.SAMD00004211	4909	157.79	hmmsearch
1235835.SAMN01730997	3455	119.34	hmmsearch
1235990.SAMN03371649	770	60.77	hmmsearch
1235997.SAMN05444410	3503	138.5	hmmsearch
1236179.SAMN03396709	4083	152.44	hmmsearch
1236220.SAMN04488112	3236	119.89	hmmsearch
1236494.SAMD00012129	2353	103.32	hmmsearch
1236498.SAMD00009976	2983	132.71	hmmsearch
1236500.SAMD00009367	3428	105.26	hmmsearch
1236501.SAMD00009357	3524	106.46	hmmsearch
1236502.SAMD00004065	3437	106.57	hmmsearch
1236508.SAMD00012187	2735	108.86	hmmsearch
1236509.SAMD00015869	2496	95.63	hmmsearch
1236517.SAMN03704035	2430	114.81	hmmsearch
1236518.SAMN03897722	2454	119.13	hmmsearch
1236525.SAMD00002827	3648	106.25	hmmsearch
1236542.SAMD00011086	4226	149.94	hmmsearch
1236608.SAMN02603777	1886	88.23	hmmsearch
1236689.SAMN03081445	1646	77.05	hmmsearch
1236902.SAMN02472159	5593	175.91	hmmsearch
1236908.SAMN02604272	1040	88.23	hmmsearch
1236954.SAMD00012480	4779	148.54	hmmsearch
1236958.SAMD00008912	3846	129.73	hmmsearch
1236959.SAMD00006362	3587	110.83	hmmsearch
1236970.SAMD00000475	4576	143.18	hmmsearch
1236971.SAMD00000476	4345	146.42	hmmsearch
1236973.SAMD00000477	4711	149.89	hmmsearch
1236974.SAMD00000412	6272	180.34	hmmsearch
1236976.SAMD00000453	4874	160.47	hmmsearch
1236979.SAMD00000450	4128	156.5	hmmsearch
1236989.SAMD00000449	4411	153.89	hmmsearch
1237085.SAMN02603264	3565	93.55	hmmsearch
1237149.SAMN02469986	5958	197.98	hmmsearch
1237500.SAMN02472158	6404	212.84	hmmsearch
1238182.SAMN01840338	4574	152.68	hmmsearch
1238186.SAMN02470216	2853	121.47	hmmsearch
1238190.SAMN02470210	2531	112.88	hmmsearch
123822.SAMN06308729	2137	108.41	hmmsearch
1238237.SAMN01831300	1253	67.39	hmmsearch
1238424.SAMN01940911	3581	107.33	hmmsearch
1238425.SAMN01940911	3853	116.63	hmmsearch
1238426.SAMN01940911	2866	89.23	hmmsearch
123899.SAMEA3906487	4115	150.0	hmmsearch
1238.SAMN04309076	2910	110.86	hmmsearch
1239415.SAMN02469890	2981	128.73	hmmsearch
1239962.SAMN02469987	4633	147.53	hmmsearch
1240085.SAMN06754794	2405	111.39	hmmsearch
1241906.SAMN01942134	4275	145.92	hmmsearch
1242245.SAMN03268929	3115	124.84	hmmsearch
1242992.SAMN01801603	3907	145.92	hmmsearch
1242993.SAMEA2795788	771	60.66	hmmsearch
1243662.SAMEA3138837	5774	181.86	hmmsearch
1243664.PRJEB623	5157	174.53	hmmsearch
1244083.SAMN01806160	2478	89.26	hmmsearch
1244108.SAMN05444004	3841	129.76	hmmsearch
1244529.SAMN03366410	1767	91.02	hmmsearch
1244531.SAMN03378131	1821	90.25	hmmsearch
1244869.SAMN02469417	4635	152.5	hmmsearch
1245469.SAMD00061052	7228	227.63	hmmsearch
1245471.SAMD00061053	5652	190.19	hmmsearch
1245475.SAMN02472147	5284	172.67	hmmsearch
1245526.SAMN05216580	2882	126.11	hmmsearch
1245910.SAMN03166165	805	67.98	hmmsearch
1245.SAMN04198570	1688	90.34	hmmsearch
1246445.SAMN02472160	4635	158.37	hmmsearch
1246448.SAMN02472148	6224	198.68	hmmsearch
1246461.SAMN02472156	4651	154.16	hmmsearch
1246474.SAMN02472150	4669	159.54	hmmsearch
1246485.SAMN02472151	5271	170.55	hmmsearch
1246626.SAMN03081443	4017	147.79	hmmsearch
1246637.SAMEA100367668	5914	196.03	hmmsearch
1246955.SAMEA2272626	883	86.86	hmmsearch
1246995.SAMN02603031	8565	251.5	hmmsearch
1246.SAMN05300424	1607	86.69	hmmsearch
1247514.SAMN03253145	3390	133.73	hmmsearch
1247726.SAMN02641504	4060	158.78	hmmsearch
1247936.SAMEA3512853	7335	200.73	hmmsearch
1247963.SAMN02905868	3130	124.67	hmmsearch
1248727.SAMD00061055	2345	105.5	hmmsearch
1248760.SAMN02470020	3342	125.38	hmmsearch
1248916.SAMN02470018	2910	119.27	hmmsearch
1248917.SAMN02470019	2761	107.45	hmmsearch
1249101.SAMN06064236	4695	155.43	hmmsearch
1249480.SAMN01162293	2358	102.91	hmmsearch
1249481.SAMN01922053	2806	121.06	hmmsearch
1249483.SAMN02436394	3968	150.63	hmmsearch
1249552.SAMN04260401	2988	139.39	hmmsearch
1249627.SAMN02951921	4241	154.6	hmmsearch
1249933.SAMN04489797	3169	140.05	hmmsearch
1249972.SAMN02841239	3500	143.7	hmmsearch
1249999.SAMN03351825	3444	135.82	hmmsearch
1250004.SAMN02841244	3424	141.16	hmmsearch
1250005.SAMN02867807	3411	140.53	hmmsearch
1250006.SAMN02743899	3439	139.54	hmmsearch
1250059.SAMN04489761	4534	175.23	hmmsearch
1250198.SAMN04487765	3602	142.22	hmmsearch
1250205.SAMN04488553	2790	124.97	hmmsearch
1250231.SAMN04488552	3154	135.36	hmmsearch
1250232.SAMN02799619	4016	156.74	hmmsearch
1250278.SAMN02799644	3693	143.81	hmmsearch
1250295.SAMN03097699	3258	139.83	hmmsearch
1250539.SAMN04562614	4152	140.76	hmmsearch
1254432.SAMN02603858	10400	309.61	hmmsearch
1254439.SAMN02603226	1845	101.71	hmmsearch
1254.SAMN04515708	1935	107.27	hmmsearch
1255043.SAMN02602962	3780	127.89	hmmsearch
1255277.SAMD00046313	3718	130.38	hmmsearch
1255658.SAMEA81150418	3244	119.57	hmmsearch
125593.SAMN04092459	1405	54.07	hmmsearch
1256989.SAMN02641580	3755	135.81	hmmsearch
1257021.SAMN05771114	5387	193.12	hmmsearch
1257025.SAMN02436484	3889	143.07	hmmsearch
1259795.SAMN02440465	1412	78.01	hmmsearch
1260251.SAMN02603230	1684	83.08	hmmsearch
1260356.SAMN02436837	3105	123.79	hmmsearch
1260918.SAMN04216927	4363	148.02	hmmsearch
1261131.SAMN02604175	983	74.04	hmmsearch
126156.SAMN05421670	3553	125.04	hmmsearch
126157.SAMN05421832	3956	137.61	hmmsearch
1261617.SAMN02441676	5312	195.49	hmmsearch
1261621.SAMN02441344	5393	178.57	hmmsearch
1261634.SAMN05726914	3137	137.72	hmmsearch
1261635.SAMN05726915	2966	136.92	hmmsearch
1261636.SAMN05726913	2275	103.73	hmmsearch
1261637.SAMN05726911	2553	110.56	hmmsearch
1261640.SAMN05726916	2453	113.04	hmmsearch
1261.SAMN03854410	1936	100.49	hmmsearch
1262470.SAMN03010392	4327	152.72	hmmsearch
1262585.SAMN05846377	2826	122.62	hmmsearch
1262685.PRJEB1044	1775	93.19	hmmsearch
1262686.PRJEB1026	1145	72.84	hmmsearch
1262687.PRJEB925	1850	91.55	hmmsearch
1262688.PRJEB1034	1276	81.92	hmmsearch
1262689.PRJEB991	1479	80.99	hmmsearch
1262691.PRJEB840	2528	108.38	hmmsearch
1262693.PRJEB800	2200	108.04	hmmsearch
1262695.PRJEB879	2286	117.81	hmmsearch
1262696.PRJEB913	1898	109.53	hmmsearch
1262698.PRJEB1020	2179	109.03	hmmsearch
1262700.PRJEB919	1705	89.3	hmmsearch
1262703.PRJEB864	2237	93.92	hmmsearch
1262705.PRJEB778	1791	82.93	hmmsearch
1262708.PRJEB1046	1397	78.57	hmmsearch
1262734.PRJEB683	1576	79.24	hmmsearch
1262736.PRJEB720	2103	100.69	hmmsearch
1262740.PRJEB890	2834	128.65	hmmsearch
1262742.PRJEB926	2183	114.62	hmmsearch
1262747.PRJEB983	2855	124.21	hmmsearch
1262748.PRJEB984	2178	116.8	hmmsearch
1262751.PRJEB1001	2085	114.61	hmmsearch
1262753.PRJEB1037	2231	108.28	hmmsearch
1262756.PRJEB792	2516	112.69	hmmsearch
1262758.PRJEB914	2465	112.64	hmmsearch
1262759.PRJEB900	2216	100.68	hmmsearch
1262760.PRJEB982	2280	104.68	hmmsearch
1262761.PRJEB830	2127	107.31	hmmsearch
1262767.PRJEB815	1992	100.9	hmmsearch
1262768.PRJEB675	1142	75.28	hmmsearch
1262770.PRJEB678	1915	88.44	hmmsearch
1262771.PRJEB699	1080	73.09	hmmsearch
1262772.PRJEB702	1041	73.9	hmmsearch
1262774.PRJEB706	2463	118.76	hmmsearch
1262775.PRJEB715	1746	85.76	hmmsearch
1262777.PRJEB736	1994	109.14	hmmsearch
1262778.PRJEB737	1970	92.71	hmmsearch
1262779.PRJEB763	1748	88.22	hmmsearch
1262782.PRJEB771	2210	117.16	hmmsearch
1262784.PRJEB783	1330	86.05	hmmsearch
1262785.PRJEB789	2539	114.38	hmmsearch
1262789.PRJEB805	1183	83.24	hmmsearch
1262791.PRJEB812	1500	85.02	hmmsearch
1262792.PRJEB817	2441	101.71	hmmsearch
1262793.PRJEB819	1248	73.74	hmmsearch
1262796.PRJEB839	1443	79.91	hmmsearch
1262797.PRJEB843	1347	79.61	hmmsearch
1262799.PRJEB847	1707	87.08	hmmsearch
1262800.PRJEB848	1500	86.67	hmmsearch
1262801.PRJEB862	1409	86.13	hmmsearch
1262802.PRJEB872	2624	121.37	hmmsearch
1262803.PRJEB873	2197	101.77	hmmsearch
1262804.PRJEB874	1291	78.91	hmmsearch
1262805.PRJEB877	2273	102.68	hmmsearch
1262806.PRJEB878	1308	82.3	hmmsearch
1262807.PRJEB882	1420	84.53	hmmsearch
1262808.PRJEB884	2084	94.83	hmmsearch
1262809.PRJEB887	1322	74.52	hmmsearch
1262810.PRJEB888	1317	75.32	hmmsearch
1262811.PRJEB891	1173	76.69	hmmsearch
1262813.PRJEB905	1098	79.7	hmmsearch
1262815.PRJEB909	1078	81.4	hmmsearch
1262816.PRJEB911	2542	110.4	hmmsearch
1262817.PRJEB918	1265	77.69	hmmsearch
1262818.PRJEB922	969	70.24	hmmsearch
1262819.PRJEB930	1118	68.82	hmmsearch
1262820.PRJEB936	1235	81.3	hmmsearch
1262821.PRJEB937	1211	90.79	hmmsearch
1262822.PRJEB940	1620	79.07	hmmsearch
1262824.PRJEB943	2660	104.59	hmmsearch
1262825.PRJEB948	2354	113.09	hmmsearch
1262826.PRJEB950	1188	73.68	hmmsearch
1262827.PRJEB957	1196	74.19	hmmsearch
1262829.PRJEB964	1091	72.34	hmmsearch
1262830.PRJEB967	2230	110.24	hmmsearch
1262831.PRJEB977	2250	104.63	hmmsearch
1262832.PRJEB981	2911	127.65	hmmsearch
1262833.PRJEB985	1170	77.11	hmmsearch
1262837.PRJEB999	1127	73.69	hmmsearch
1262838.PRJEB1000	1994	105.11	hmmsearch
1262839.PRJEB1004	1194	83.36	hmmsearch
1262840.PRJEB1010	1163	89.82	hmmsearch
1262841.PRJEB1011	1270	84.22	hmmsearch
1262846.PRJEB1033	1262	75.81	hmmsearch
1262847.PRJEB1035	1350	69.21	hmmsearch
1262848.PRJEB1042	1860	101.9	hmmsearch
1262849.PRJEB1043	2036	104.0	hmmsearch
1262855.PRJEB956	1211	74.84	hmmsearch
1262857.PRJEB1018	1394	84.17	hmmsearch
1262863.PRJEB1005	1959	113.27	hmmsearch
1262865.PRJEB825	2060	104.03	hmmsearch
1262867.PRJEB719	1300	82.39	hmmsearch
1262868.PRJEB837	1643	87.75	hmmsearch
1262869.PRJEB849	1810	86.28	hmmsearch
1262870.PRJEB902	1927	92.83	hmmsearch
1262872.PRJEB681	2159	109.13	hmmsearch
1262873.PRJEB829	2206	107.01	hmmsearch
1262876.PRJEB816	1581	86.8	hmmsearch
1262877.PRJEB853	1381	79.52	hmmsearch
1262878.PRJEB694	2289	105.79	hmmsearch
1262880.PRJEB728	2092	114.73	hmmsearch
1262881.PRJEB732	2196	108.85	hmmsearch
1262882.PRJEB743	1742	89.15	hmmsearch
1262883.PRJEB749	1830	91.75	hmmsearch
1262884.PRJEB755	1817	90.08	hmmsearch
1262886.PRJEB787	1717	93.61	hmmsearch
1262888.PRJEB806	2006	106.87	hmmsearch
1262889.PRJEB858	2436	116.72	hmmsearch
1262890.PRJEB944	1746	86.76	hmmsearch
1262893.PRJEB1006	2502	101.06	hmmsearch
1262894.PRJEB1021	1650	82.17	hmmsearch
1262896.PRJEB692	1284	84.05	hmmsearch
1262899.PRJEB881	2311	96.03	hmmsearch
1262901.PRJEB1015	1821	94.3	hmmsearch
1262904.PRJEB896	1281	71.37	hmmsearch
1262905.PRJEB959	943	71.56	hmmsearch
1262906.PRJEB1002	1349	73.62	hmmsearch
1262907.PRJEB1025	1408	74.77	hmmsearch
1262908.PRJEB1041	1369	77.87	hmmsearch
1262911.PRJEB781	1823	89.59	hmmsearch
1262913.PRJEB870	2823	124.57	hmmsearch
1262914.PRJEB757	2229	102.0	hmmsearch
1262915.PRJEB798	1778	82.62	hmmsearch
1262917.PRJEB680	2199	107.55	hmmsearch
1262918.PRJEB682	2264	104.62	hmmsearch
1262919.PRJEB689	2513	109.93	hmmsearch
1262921.PRJEB697	2562	110.54	hmmsearch
1262922.PRJEB711	2035	109.52	hmmsearch
1262925.PRJEB861	2132	112.28	hmmsearch
1262926.PRJEB897	2297	108.23	hmmsearch
1262927.PRJEB901	1956	109.21	hmmsearch
1262929.PRJEB915	2171	113.76	hmmsearch
1262933.PRJEB960	1928	100.64	hmmsearch
1262935.PRJEB997	1936	99.19	hmmsearch
1262938.PRJEB1036	2225	111.63	hmmsearch
1262942.PRJEB744	2523	101.65	hmmsearch
1262944.PRJEB820	2401	115.05	hmmsearch
1262945.PRJEB824	2223	105.83	hmmsearch
1262946.PRJEB859	2486	112.39	hmmsearch
1262948.PRJEB895	2343	113.48	hmmsearch
1262952.PRJEB741	1937	99.5	hmmsearch
1262953.PRJEB790	1961	106.75	hmmsearch
1262954.PRJEB835	2236	106.4	hmmsearch
1262957.PRJEB860	1853	84.54	hmmsearch
1262958.PRJEB869	1971	102.77	hmmsearch
1262959.PRJEB904	1967	107.12	hmmsearch
1262961.PRJEB934	2055	108.43	hmmsearch
1262963.PRJEB942	2156	107.62	hmmsearch
1262965.PRJEB963	1963	94.68	hmmsearch
1262966.PRJEB990	1633	78.72	hmmsearch
1262969.PRJEB833	1476	84.91	hmmsearch
1262970.PRJEB827	1341	81.92	hmmsearch
1262974.PRJEB1003	1970	106.1	hmmsearch
1262975.PRJEB844	2202	88.71	hmmsearch
1262977.PRJEB916	1632	85.02	hmmsearch
1262987.PRJEB906	1693	80.95	hmmsearch
1262988.PRJEB1040	2767	119.61	hmmsearch
1262990.PRJEB1028	1232	74.46	hmmsearch
1262992.PRJEB1019	1718	78.93	hmmsearch
1262993.PRJEB1009	2175	105.13	hmmsearch
1262994.PRJEB973	2513	111.87	hmmsearch
1262995.PRJEB971	2671	115.45	hmmsearch
1262996.PRJEB966	1348	80.42	hmmsearch
1262997.PRJEB945	1293	76.39	hmmsearch
1262998.PRJEB677	2022	97.81	hmmsearch
1263001.PRJEB693	2222	92.46	hmmsearch
1263005.PRJEB721	1960	99.12	hmmsearch
1263010.PRJEB770	2286	118.73	hmmsearch
1263015.PRJEB804	2249	91.86	hmmsearch
1263017.PRJEB826	1321	87.25	hmmsearch
1263019.PRJEB838	1596	86.67	hmmsearch
1263020.PRJEB841	1462	84.34	hmmsearch
1263023.PRJEB885	1771	82.42	hmmsearch
1263024.PRJEB889	1169	70.53	hmmsearch
1263027.PRJEB923	2499	112.07	hmmsearch
1263029.PRJEB928	1175	76.46	hmmsearch
1263030.PRJEB929	1723	83.53	hmmsearch
1263032.PRJEB1017	1377	77.32	hmmsearch
1263103.PRJEB965	1995	114.58	hmmsearch
1263625.SAMN03266144	3732	132.07	hmmsearch
1263831.SAMN03081510	2373	109.35	hmmsearch
1263868.SAMN02261080	6351	214.85	hmmsearch
1264579.SAMD00019895	3900	133.4	hmmsearch
1264.SAMN05216469	3432	136.11	hmmsearch
1265309.SAMN02471033	3031	122.56	hmmsearch
1265313.SAMN03076238	2860	118.41	hmmsearch
1265350.SAMN02937542	553	41.82	hmmsearch
1265495.SAMN02441664	2724	113.45	hmmsearch
1265503.SAMN02440473	4493	162.82	hmmsearch
1265504.SAMN02440482	6240	199.66	hmmsearch
1265505.SAMN02440566	5402	184.94	hmmsearch
1265507.SAMN02440994	3131	129.79	hmmsearch
1265756.SAMN02440781	1402	75.44	hmmsearch
1265817.SAMN02671245	2905	102.83	hmmsearch
1265818.SAMN02671244	2707	91.19	hmmsearch
1265819.SAMN02671247	3050	117.99	hmmsearch
1265820.SAMN02671246	3347	107.15	hmmsearch
1265845.SAMN02671251	3226	121.22	hmmsearch
1265846.SAMN02671250	3254	111.17	hmmsearch
1265861.SAMN02641491	2424	91.47	hmmsearch
1265.SAMN02910265	3141	147.23	hmmsearch
1265.SAMN02910280	2782	133.15	hmmsearch
1265.SAMN02910353	3044	143.76	hmmsearch
1265.SAMN04487832	3181	142.45	hmmsearch
1265.SAMN04487860	3199	140.04	hmmsearch
1266370.PRJEB1269	2962	121.54	hmmsearch
1266371.SAMN02604242	173	16.32	hmmsearch
126673.SAMN04216922	3542	122.61	hmmsearch
1266765.SAMD00017486	4154	154.4	hmmsearch
1266845.SAMN02604179	2119	104.83	hmmsearch
1266911.SAMN02440484	2545	108.69	hmmsearch
1266914.SAMN02440567	2662	111.16	hmmsearch
1266925.SAMN02744081	2992	117.12	hmmsearch
1266998.SAMN02441598	2915	117.34	hmmsearch
1267005.SAMN02440966	4255	145.8	hmmsearch
1267021.SAMN02900470	2272	108.31	hmmsearch
1267211.SAMN02364111	2943	129.26	hmmsearch
1267423.SAMN05216290	4021	163.39	hmmsearch
1267533.SAMN02440487	5418	180.21	hmmsearch
1267534.SAMN02441326	5056	181.24	hmmsearch
1267535.SAMN02440488	5763	194.55	hmmsearch
1267562.SAMN02665997	4484	153.1	hmmsearch
1267564.SAMN05192561	3127	119.36	hmmsearch
1267600.SAMN02670971	3667	134.85	hmmsearch
1267766.SAMN03658145	3205	122.47	hmmsearch
1267973.SAMN02429163	4374	131.9	hmmsearch
1267981.SAMN02429161	3344	114.78	hmmsearch
1267.SAMEA3545324	2229	112.93	hmmsearch
1268072.SAMN03081446	4788	156.77	hmmsearch
1268239.SAMEA2272636	3681	138.17	hmmsearch
1268285.SAMN02470060	6266	203.09	hmmsearch
1268303.SAMEA2271987	5131	169.73	hmmsearch
1268622.PRJDB715	4762	156.39	hmmsearch
1268635.SAMN02641506	2887	108.43	hmmsearch
1270193.SAMN02595199	3929	158.93	hmmsearch
1270196.SAMN02594495	4292	160.01	hmmsearch
1271860.SAMN05216174	6128	192.03	hmmsearch
1272.SAMEA3489748	2534	109.8	hmmsearch
1273103.SAMN02470673	2462	96.22	hmmsearch
1273541.SAMN03223811	2036	96.3	hmmsearch
1274374.SAMEA2272085	5070	174.58	hmmsearch
1274399.SAMN03271816	4233	146.67	hmmsearch
1274402.SAMN02996437	1056	71.59	hmmsearch
1274524.SAMN02471705	4659	152.11	hmmsearch
1274631.SAMN05230120	7425	206.69	hmmsearch
1274722.SAMN02471729	4782	166.92	hmmsearch
1274.SAMN02902417	2222	100.04	hmmsearch
1276220.SAMN02602966	973	76.26	hmmsearch
1276221.SAMN02602967	858	76.09	hmmsearch
1276227.SAMN02602968	1009	82.42	hmmsearch
1276229.SAMN02602969	1006	82.05	hmmsearch
1276246.SAMN03081474	1071	85.0	hmmsearch
1276257.SAMN03081504	924	87.89	hmmsearch
1276258.SAMN02641479	997	95.27	hmmsearch
1276755.SAMN02584928	3617	133.55	hmmsearch
1276756.SAMN02440639	3885	140.57	hmmsearch
1276920.SAMN02469439	4017	140.56	hmmsearch
1277257.SAMN03763724	1017	71.08	hmmsearch
1278073.SAMN02603594	8043	292.15	hmmsearch
1278078.SAMN02469993	5269	171.94	hmmsearch
1278298.SAMN02441219	2557	115.54	hmmsearch
1278299.SAMN02441097	1775	40.59	hmmsearch
1278304.SAMN02584924	1329	84.31	hmmsearch
1278306.SAMN02441328	1713	94.13	hmmsearch
1278307.SAMN02441329	4403	160.57	hmmsearch
1278308.SAMN02440490	2609	112.46	hmmsearch
1278309.SAMN02440491	3482	130.29	hmmsearch
1278311.SAMN02441544	1622	90.38	hmmsearch
1278312.SAMN02441204	4662	167.94	hmmsearch
1278819.SAMN05728473	4315	161.17	hmmsearch
1279009.SAMN02469440	4227	151.14	hmmsearch
1279015.SAMN02440493	3091	131.63	hmmsearch
1279017.SAMN02441043	4355	146.18	hmmsearch
1279038.SAMN02441318	3796	142.25	hmmsearch
1280380.SAMN02202183	3061	99.35	hmmsearch
1280390.SAMEA2272737	5033	175.95	hmmsearch
1280514.SAMN03301760	3651	111.54	hmmsearch
1280663.SAMN02440908	3169	149.01	hmmsearch
1280664.SAMN02440827	3976	166.24	hmmsearch
1280666.SAMN02440909	3479	154.28	hmmsearch
1280668.SAMN02440910	3438	153.05	hmmsearch
1280671.SAMN02440832	4045	164.77	hmmsearch
1280672.SAMN02440667	4624	175.17	hmmsearch
1280674.SAMN02440817	2439	118.42	hmmsearch
1280675.SAMN02441493	1738	103.22	hmmsearch
1280678.SAMN02441494	3605	151.65	hmmsearch
1280679.SAMN02441238	3376	157.13	hmmsearch
1280680.SAMN02441480	3962	166.79	hmmsearch
1280681.SAMN02440820	3793	164.54	hmmsearch
1280682.SAMN02440821	3323	148.69	hmmsearch
1280684.SAMN02440822	3253	151.32	hmmsearch
1280685.SAMN02441481	3271	144.5	hmmsearch
1280686.SAMN02441163	3146	147.4	hmmsearch
1280694.SAMN02441495	2561	124.62	hmmsearch
1280695.SAMN02440671	4798	149.81	hmmsearch
1280706.SAMN02441491	3122	135.21	hmmsearch
1280847.SAMN04488036	3895	137.04	hmmsearch
1280941.SAMN02746324	3301	123.38	hmmsearch
1280944.SAMN02746325	3831	132.14	hmmsearch
1280946.SAMN02746321	3616	127.79	hmmsearch
1280947.SAMN02746322	3778	129.85	hmmsearch
1280948.SAMN02746323	3518	122.17	hmmsearch
1280949.SAMN02746697	3479	127.13	hmmsearch
1280950.SAMN02746698	3447	119.88	hmmsearch
1280952.SAMN02746699	3505	124.0	hmmsearch
1280953.SAMN02746695	4172	141.6	hmmsearch
1280954.SAMN02746694	3851	133.13	hmmsearch
1280.SAMN06077116	2481	116.18	hmmsearch
1281.SAMN05362534	2356	114.94	hmmsearch
1282356.SAMN02603296	4796	170.53	hmmsearch
1282360.SAMN02469915	4710	160.42	hmmsearch
1282361.SAMN02469917	3798	135.6	hmmsearch
1282362.SAMN02469918	4277	146.8	hmmsearch
1282363.SAMN02469916	3858	135.11	hmmsearch
1282876.SAMD00036664	3723	132.62	hmmsearch
1283283.SAMN02441579	4901	159.97	hmmsearch
1283284.SAMN02597189	3302	133.27	hmmsearch
1283286.SAMN02441483	3753	134.65	hmmsearch
1283287.SAMN02441410	4143	151.87	hmmsearch
1283299.SAMN02440675	5435	176.78	hmmsearch
1283300.SAMN02441580	3358	128.48	hmmsearch
1283.SAMN03436301	2417	126.39	hmmsearch
128403.SAMN02469880	9827	287.69	hmmsearch
1284675.SAMN04858324	2011	99.0	hmmsearch
1284.SAMN02863110	2278	123.19	hmmsearch
1285191.SAMD00046891	2964	113.78	hmmsearch
1285242.SAMN04851434	4130	148.65	hmmsearch
1285583.SAMN03081454	2789	117.28	hmmsearch
1285586.SAMN02471364	4575	145.25	hmmsearch
1285928.SAMN04487894	5122	181.64	hmmsearch
1286093.SAMN02469694	5148	171.06	hmmsearch
1286106.SAMN02470674	2536	103.02	hmmsearch
1286171.SAMN02689753	2139	101.08	hmmsearch
1286308.SAMEA2272122	4392	147.37	hmmsearch
1286364.SAMN02746023	3636	153.25	hmmsearch
1286528.SAMN02367297	868	59.06	hmmsearch
1286821.SAMN02745757	5609	185.71	hmmsearch
1286822.SAMN02745759	5547	190.37	hmmsearch
1286832.SAMN02441094	2135	97.1	hmmsearch
1286.SAMN03996269	2390	127.76	hmmsearch
1287055.SAMN05209828	2695	133.51	hmmsearch
1287252.SAMN02359666	6749	178.11	hmmsearch
1287276.SAMN02359675	5690	166.27	hmmsearch
1287292.SAMN02359682	7027	184.41	hmmsearch
1287336.SAMN02359695	7058	185.6	hmmsearch
1287720.SAMN05928563	3882	136.35	hmmsearch
1287727.SAMN05443999	3798	131.74	hmmsearch
128780.SAMN04099006	3617	133.59	hmmsearch
128785.SAMN04299429	3595	132.17	hmmsearch
1288080.SAMN02440677	6575	213.5	hmmsearch
1288082.SAMN02441484	6103	195.23	hmmsearch
1288083.SAMN02440678	4698	157.17	hmmsearch
1288298.SAMN02708827	4188	139.86	hmmsearch
1288385.SAMEA1486427	4784	151.42	hmmsearch
1288410.SAMN05216185	4618	161.13	hmmsearch
1288484.SAMN02470573	3181	120.48	hmmsearch
1288826.SAMN02471869	3693	142.89	hmmsearch
1288970.SAMEA3283111	3738	136.69	hmmsearch
1288.SAMN04383932	2629	117.79	hmmsearch
1289135.SAMN01096567	2572	131.71	hmmsearch
1289387.SAMN02441152	5493	190.66	hmmsearch
128944.SAMN04419115	1605	90.35	hmmsearch
1289478.SAMN05891804	3721	132.93	hmmsearch
1290553.SAMN03254441	3594	117.54	hmmsearch
1291050.SAMN02584941	3878	155.15	hmmsearch
1291052.SAMN02369377	2271	106.44	hmmsearch
1291379.SAMN02603890	2778	115.89	hmmsearch
129140.SAMN03976254	5301	176.31	hmmsearch
1291734.SAMN02369462	2092	108.34	hmmsearch
1291742.SAMD00000344	2194	105.22	hmmsearch
1291743.SAMD00000345	1891	92.26	hmmsearch
1291764.SAMD00000452	3223	78.68	hmmsearch
1292023.SAMN02471295	2878	123.98	hmmsearch
1292027.SAMN02441543	4520	153.38	hmmsearch
1292031.SAMN02441181	5220	176.1	hmmsearch
1292033.SAMN02603228	667	63.27	hmmsearch
1292034.SAMN02470743	4074	143.88	hmmsearch
1292.SAMN03197443	2484	125.11	hmmsearch
1293036.SAMD00000474	3309	82.39	hmmsearch
1293045.SAMN03801504	3794	147.24	hmmsearch
1293047.PRJEB1777	3705	136.35	hmmsearch
1293048.PRJEB1780	3845	139.43	hmmsearch
1293054.SAMEA2272400	2664	121.45	hmmsearch
129338.SAMN04445793	3161	128.13	hmmsearch
1293439.SAMN03448481	3411	123.01	hmmsearch
1293591.SAMD00000463	7881	127.45	hmmsearch
1293597.SAMN02369379	1813	100.71	hmmsearch
1293598.SAMN02797787	2334	104.14	hmmsearch
1293599.SAMD00000425	5038	102.29	hmmsearch
